1.88,0.22,246.0712795,861.4539333,676.79956,,,,,,
1.88,0.23,252.1592854,892.8790901,684.1317718,,,,,,
1.88,0.24,258.2274022,924.3556325,691.4868665,,,,,,
1.88,0.25,264.2787957,955.8744812,698.8612096,,,,,,
1.88,0.26,270.2651529,987.4488802,706.2691709,,,,,,
1.88,0.27,276.2790822,1019.058922,713.6840058,,,,,,
1.88,0.28,282.2625016,1050.72472,721.1225132,,,,,,
1.88,0.29,288.2285675,1082.447691,728.5862138,,,,,,
1.9,0.2,236.9529622,806.2258898,665.4675692,,,,,,
1.9,0.21,243.1744305,837.8573484,672.7851661,,,,,,
1.9,0.22,249.3483125,869.5690232,680.1454617,,,,,,
1.9,0.23,255.5354059,901.3231322,687.5144404,,,,,,
1.9,0.24,261.7028698,933.1284166,694.9062797,,,,,,
1.9,0.25,267.8526594,964.9764061,702.3173799,,,,,,
1.9,0.26,273.9385927,996.8801148,709.7619032,,,,,,
1.9,0.27,280.0517886,1028.819897,717.2135676,,,,,,
1.9,0.28,286.1330364,1060.815692,724.6888387,,,,,,
1.9,0.29,292.1966125,1092.868957,732.1893114,,,,,,
